link,start,end,video,utterance,arousal,valence,EmotionMaxVote
https://www.youtube.com/watch?v=f7W-4HEGtHk,2420.02807352,2430.8304669,664ea0ccc_1,utterance_400.mp4,0.375689387007,-0.34679991429,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,2430.53851032,2440.96553095,664ea0ccc_1,utterance_401.mp4,0.537910475035,-0.345104066488,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,2440.46503396,2443.7182644,664ea0ccc_1,utterance_402.mp4,0.214375737563,-0.339700400311,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,2569.80179794,2575.89117799,664ea0ccc_1,utterance_417.mp4,0.312010012757,-0.244356062467,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,2576.22484265,2579.85344583,664ea0ccc_1,utterance_418.mp4,0.316433992226,0.21193985123,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,2627.02528719,2631.65488435,664ea0ccc_1,utterance_425.mp4,0.700630176915,0.0904522441174,6
https://www.youtube.com/watch?v=f7W-4HEGtHk,2631.69659243,2636.99351892,664ea0ccc_1,utterance_426.mp4,0.459555387859,0.371344004522,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,2639.28746346,2649.79790026,664ea0ccc_1,utterance_427.mp4,0.319601252183,-0.646187046105,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,2649.2139871,2659.51588349,664ea0ccc_1,utterance_428.mp4,0.397528053704,-0.504750727823,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,2659.14051075,2669.60923947,664ea0ccc_1,utterance_429.mp4,0.384268076714,-0.528489466836,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,2669.06703439,2679.61917928,664ea0ccc_1,utterance_430.mp4,0.317673042763,-0.439253426954,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,2679.28551462,2689.79595142,664ea0ccc_1,utterance_431.mp4,0.315314277532,-0.50005244175,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,2689.21203826,2699.72247506,664ea0ccc_1,utterance_432.mp4,0.265943809712,-0.510086456651,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,2699.13856191,2709.64899871,664ea0ccc_1,utterance_433.mp4,0.266021889425,-0.162129736644,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,2709.06508555,2719.45039811,664ea0ccc_1,utterance_434.mp4,0.494342647192,0.240604427629,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,2718.9916092,2729.502046,664ea0ccc_1,utterance_435.mp4,0.491944455821,0.495670251282,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,2728.91813285,2739.22002923,664ea0ccc_1,utterance_436.mp4,0.467697315112,0.411910425906,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,2738.84465649,2749.43850946,664ea0ccc_1,utterance_437.mp4,0.412051521735,0.257479126007,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,2749.35509329,2759.86553009,664ea0ccc_1,utterance_438.mp4,0.366247414921,0.559504383905,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,2759.28161694,2769.62522141,664ea0ccc_1,utterance_439.mp4,0.528321085486,-0.218614312359,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,2768.91618401,2779.2180804,664ea0ccc_1,utterance_440.mp4,0.388764044147,-0.377551848736,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,2779.13466423,2789.43656062,664ea0ccc_1,utterance_441.mp4,0.617917680029,-0.0169548812601,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,2788.7692313,2798.77917111,664ea0ccc_1,utterance_442.mp4,0.607989087583,-0.106319446298,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,2798.40379837,2808.87252709,664ea0ccc_1,utterance_443.mp4,0.645610253594,-0.23236384289,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,2808.33032201,2813.16845959,664ea0ccc_1,utterance_444.mp4,0.804078023733,-0.367361745079,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3138.8251681,3146.08237446,664ea0ccc_1,utterance_481.mp4,0.325434202735,0.17646445359,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3146.41603912,3150.00293422,664ea0ccc_1,utterance_482.mp4,0.321943871368,0.257448752333,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3149.91951806,3156.46768702,664ea0ccc_1,utterance_483.mp4,0.440791828303,-0.00745449869888,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3156.63451935,3167.14495615,664ea0ccc_1,utterance_484.mp4,0.343892226821,0.14751797933,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3166.85299957,3177.44685254,664ea0ccc_1,utterance_485.mp4,0.434960435702,0.269872967337,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3177.36343637,3187.62362468,664ea0ccc_1,utterance_486.mp4,0.445532221634,0.257052267176,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3187.28996002,3197.75868874,664ea0ccc_1,utterance_487.mp4,0.385686551765,0.371863275041,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3197.21648366,3202.01291316,664ea0ccc_1,utterance_488.mp4,0.319225138891,0.233428722802,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3202.17974549,3206.10030525,664ea0ccc_1,utterance_489.mp4,0.338857857916,0.220851150365,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3206.26713758,3216.81928246,664ea0ccc_1,utterance_490.mp4,0.586369711221,0.218168384068,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3216.19366122,3217.94540069,664ea0ccc_1,utterance_491.mp4,0.545864700969,0.234226751548,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3219.40518358,3230.08245271,664ea0ccc_1,utterance_493.mp4,0.440449690662,0.488616880768,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3232.251273,3242.67829364,664ea0ccc_1,utterance_495.mp4,0.423162030572,0.44451701369,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3242.17779665,3245.72298366,664ea0ccc_1,utterance_496.mp4,0.393130643033,0.345816690736,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3245.97323216,3251.35357481,664ea0ccc_1,utterance_497.mp4,0.338421321009,0.267112831032,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3251.81236371,3258.19370034,664ea0ccc_1,utterance_498.mp4,0.327884014682,0.280174189227,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3401.29413156,3409.09354299,664ea0ccc_1,utterance_513.mp4,0.0367506216297,-0.280064399932,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3409.17695916,3419.47885555,664ea0ccc_1,utterance_514.mp4,0.278135033624,-0.152092721416,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3419.1034828,3420.47984953,664ea0ccc_1,utterance_515.mp4,0.2064608984,-0.114311726924,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3420.85522227,3428.11242863,664ea0ccc_1,utterance_516.mp4,0.454825073674,-0.300794840762,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,3428.15413672,3432.28323689,664ea0ccc_1,utterance_517.mp4,0.236506925282,-0.583436543482,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3432.53348538,3437.07966638,664ea0ccc_1,utterance_518.mp4,0.271841472551,-0.162264527625,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3437.20479063,3447.17302236,664ea0ccc_1,utterance_519.mp4,0.253200384743,0.0053280889668,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,3462.89696948,3473.44911436,664ea0ccc_1,utterance_522.mp4,0.648612240152,-0.762045731765,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,3476.91088521,3482.29122786,664ea0ccc_1,utterance_525.mp4,0.763503655902,-0.561453953764,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,3486.54545228,3488.25548366,664ea0ccc_1,utterance_527.mp4,0.619452254071,-0.301359764814,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,3488.58914832,3490.21576354,664ea0ccc_1,utterance_528.mp4,0.561457836266,-0.237826516609,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,3491.5087141,3493.01020507,664ea0ccc_1,utterance_529.mp4,0.614674094337,-0.470812670339,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,3493.84436672,3496.01318702,664ea0ccc_1,utterance_530.mp4,0.603652853696,-0.482405915874,6
https://www.youtube.com/watch?v=f7W-4HEGtHk,3496.18001935,3497.51467799,664ea0ccc_1,utterance_531.mp4,0.670625155356,-0.352954058587,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,3497.93175881,3504.10455503,664ea0ccc_1,utterance_532.mp4,0.695729939812,-0.647858611751,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,3514.57328375,3517.24260103,664ea0ccc_1,utterance_535.mp4,0.459179345106,-0.00290623034553,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3517.49284953,3528.00328633,664ea0ccc_1,utterance_536.mp4,0.497396289315,0.390297880654,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3529.17111264,3536.47002709,664ea0ccc_1,utterance_538.mp4,0.667739371464,0.462001048239,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,3537.34589682,3538.72226354,664ea0ccc_1,utterance_539.mp4,0.71547071074,0.46303230479,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3539.09763629,3540.59912726,664ea0ccc_1,utterance_540.mp4,0.94195995786,0.599234948255,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3754.56159071,3755.81283319,664ea0ccc_1,utterance_583.mp4,0.299607154473,-0.23250090001,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3756.0213736,3758.6489828,664ea0ccc_1,utterance_584.mp4,0.444285118761,-0.0173242286157,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3760.10876569,3761.19317584,664ea0ccc_1,utterance_585.mp4,0.268300924784,0.414989126394,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3762.44441831,3764.1544497,664ea0ccc_1,utterance_586.mp4,0.368586333893,0.485035583395,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3765.36398409,3769.11771152,664ea0ccc_1,utterance_587.mp4,0.226275625738,0.23885750778,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3770.91115907,3777.2924957,664ea0ccc_1,utterance_589.mp4,0.658771607353,0.563791280723,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3784.34116165,3786.63510619,664ea0ccc_1,utterance_591.mp4,0.645870098235,0.584023984324,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3786.67681427,3788.80392648,664ea0ccc_1,utterance_592.mp4,0.509867466766,0.49575394863,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3789.30442347,3790.51395787,664ea0ccc_1,utterance_593.mp4,0.168995970755,0.298501678769,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3791.34811952,3792.39082158,664ea0ccc_1,utterance_594.mp4,0.251047879788,0.422706183651,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3792.51594583,3802.10880482,664ea0ccc_1,utterance_595.mp4,0.388693527581,0.456950624847,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3802.44246948,3805.57057567,664ea0ccc_1,utterance_596.mp4,0.497400043835,0.613841665343,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3805.65399183,3806.94694239,664ea0ccc_1,utterance_597.mp4,0.456997724719,0.439769675285,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3807.69768788,3809.99163242,664ea0ccc_1,utterance_598.mp4,0.48194996061,0.416074067611,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3810.32529708,3811.53483147,664ea0ccc_1,utterance_599.mp4,0.06908416554,0.26416579093,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3812.07703654,3813.3699871,664ea0ccc_1,utterance_600.mp4,0.177302610976,0.340530340177,6
https://www.youtube.com/watch?v=f7W-4HEGtHk,3813.82877601,3816.9568822,664ea0ccc_1,utterance_601.mp4,0.485904045139,0.440732250442,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,3817.04029837,3819.5844914,664ea0ccc_1,utterance_602.mp4,0.17661988373,0.255967542246,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3819.95986414,3822.42064101,664ea0ccc_1,utterance_603.mp4,0.396160307681,0.204309641164,6
https://www.youtube.com/watch?v=f7W-4HEGtHk,3824.63116939,3826.34120077,664ea0ccc_1,utterance_605.mp4,0.193591516777,0.369037978921,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3826.96682201,3829.34418272,664ea0ccc_1,utterance_606.mp4,0.141581756423,0.114471842736,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3829.59443121,3832.88936973,664ea0ccc_1,utterance_607.mp4,0.0156232741857,-0.184338987027,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,3833.09791015,3838.2280043,664ea0ccc_1,utterance_608.mp4,0.661183558226,-0.147825336539,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,3839.52095486,3847.40378246,664ea0ccc_1,utterance_609.mp4,0.171275470823,-0.384393977401,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,3852.95095744,3855.82881513,664ea0ccc_1,utterance_611.mp4,0.868728555711,-0.602139234334,6
https://www.youtube.com/watch?v=f7W-4HEGtHk,3856.45443637,3860.87549312,664ea0ccc_1,utterance_612.mp4,0.445377077817,-0.431299569186,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,3885.35813758,3895.86857438,664ea0ccc_1,utterance_617.mp4,0.395604672783,-0.544082373539,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,4134.98101161,4140.0276896,664ea0ccc_1,utterance_645.mp4,0.280518618863,0.0463784810937,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4140.23623001,4145.90852923,664ea0ccc_1,utterance_646.mp4,0.283468038008,0.0675663307774,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4146.07536156,4156.66921453,664ea0ccc_1,utterance_647.mp4,0.435924770163,0.164902634665,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4156.29384179,4164.09325322,664ea0ccc_1,utterance_648.mp4,0.281212959574,0.0362519906347,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4164.17666939,4166.55403009,664ea0ccc_1,utterance_649.mp4,0.277645738385,0.0159017613459,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4166.80427859,4169.01480696,664ea0ccc_1,utterance_650.mp4,0.513329114609,-0.110450661202,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4169.43188779,4179.14987102,664ea0ccc_1,utterance_651.mp4,0.526657725713,-0.214070860161,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4179.35841144,4180.73477816,664ea0ccc_1,utterance_652.mp4,0.501284787937,-0.0162226284377,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4180.81819433,4191.74571195,664ea0ccc_1,utterance_653.mp4,0.413635464551,0.172846186592,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,4191.32863113,4201.92248409,664ea0ccc_1,utterance_654.mp4,0.230789158803,-0.109467372201,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4201.54711135,4204.46667713,664ea0ccc_1,utterance_655.mp4,0.186536035192,0.0396489092409,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4205.05059028,4215.60273517,664ea0ccc_1,utterance_656.mp4,0.171675193472,-0.00371920041433,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4214.97711393,4219.73183534,664ea0ccc_1,utterance_657.mp4,0.213665148135,0.25424617804,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4219.94037575,4230.49252064,664ea0ccc_1,utterance_658.mp4,0.39274386581,0.147358167691,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4229.8668994,4240.3773362,664ea0ccc_1,utterance_659.mp4,0.320302529714,0.32755489984,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,4240.3773362,4250.38727601,664ea0ccc_1,utterance_660.mp4,0.271723116557,0.0861697088998,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4251.76364273,4257.47765004,664ea0ccc_1,utterance_661.mp4,0.395282966364,-0.0150187663971,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4263.14994927,4266.98709286,664ea0ccc_1,utterance_664.mp4,0.366396455379,-0.0638848034355,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,4267.52929794,4271.1996092,664ea0ccc_1,utterance_665.mp4,0.0196047577108,0.369105114201,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4271.61669003,4274.49454772,664ea0ccc_1,utterance_666.mp4,0.351541548959,0.0697433884873,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4274.82821238,4280.87588435,664ea0ccc_1,utterance_667.mp4,0.341245240328,-0.00520251177582,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4285.33864918,4288.1747988,664ea0ccc_1,utterance_670.mp4,0.464209896549,0.0480411540626,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4288.25821496,4292.34560705,664ea0ccc_1,utterance_671.mp4,0.365949168822,0.0850262083855,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4292.34560705,4299.51939725,664ea0ccc_1,utterance_672.mp4,0.420565226162,-0.0530274719584,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,4299.6445215,4302.9811681,664ea0ccc_1,utterance_673.mp4,0.33688108698,-0.163179749633,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4303.14800043,4306.40123087,664ea0ccc_1,utterance_674.mp4,0.345192103691,-0.0339488681028,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,4307.23539252,4309.98812597,664ea0ccc_1,utterance_675.mp4,0.353775002369,0.241603470863,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4315.4101767,4317.24533233,664ea0ccc_1,utterance_678.mp4,0.599688203835,0.0724385754106,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4319.78952537,4321.624681,664ea0ccc_1,utterance_680.mp4,0.335052265581,-0.0499946347396,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4324.46083061,4327.75576913,664ea0ccc_1,utterance_682.mp4,0.35939262114,-0.0216522522483,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4339.93452923,4349.23543164,664ea0ccc_1,utterance_685.mp4,0.0339981241314,-0.185156265326,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4349.27713972,4353.8650288,664ea0ccc_1,utterance_686.mp4,0.32603154738,0.0259895580443,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4358.61975021,4360.37148968,664ea0ccc_1,utterance_689.mp4,0.353278679389,0.0221197482261,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4360.66344626,4362.16493723,664ea0ccc_1,utterance_690.mp4,0.35148623644,-0.000249967845043,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4362.41518573,4364.50058985,664ea0ccc_1,utterance_691.mp4,0.301229651822,-0.074546500028,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4366.21062124,4375.55323173,664ea0ccc_1,utterance_693.mp4,0.333283543109,-0.068511741798,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4375.84518831,4385.56317154,664ea0ccc_1,utterance_694.mp4,0.308922658012,-0.127095064481,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,4619.04501763,4629.84741101,664ea0ccc_1,utterance_735.mp4,0.618455595661,-0.592324765026,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,4629.55545443,4634.60213242,664ea0ccc_1,utterance_736.mp4,0.518736847215,-0.560210552619,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,4635.39458598,4645.8633147,664ea0ccc_1,utterance_737.mp4,0.427130880852,-0.25093629655,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,4646.19697936,4649.15825322,664ea0ccc_1,utterance_738.mp4,0.613043448157,-0.399167256119,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,4649.40850172,4660.29431126,664ea0ccc_1,utterance_739.mp4,0.298599559359,-0.503870513248,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,4842.09984308,4852.73540413,664ea0ccc_1,utterance_767.mp4,0.536403406948,-0.0699474040255,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,4852.3183233,4857.86549828,664ea0ccc_1,utterance_768.mp4,0.367494643748,-0.258098555008,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4857.86549828,4868.45935125,664ea0ccc_1,utterance_769.mp4,0.312540345283,-0.195455176435,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4868.0839785,4874.92410404,664ea0ccc_1,utterance_770.mp4,0.30288364531,-0.183661003669,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4885.01746002,4895.5696049,664ea0ccc_1,utterance_772.mp4,0.300715879092,-0.137542984173,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4895.52789682,4901.03336371,664ea0ccc_1,utterance_773.mp4,0.310890529929,-0.2625316506,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4901.0750718,4912.21112984,664ea0ccc_1,utterance_774.mp4,0.356535233275,-0.272002452906,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4911.87746518,4919.25979579,664ea0ccc_1,utterance_775.mp4,0.292979229707,-0.370927589908,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4923.84768487,4933.8159166,664ea0ccc_1,utterance_777.mp4,0.284534905965,-0.0935936403882,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4933.77420851,4944.3263534,664ea0ccc_1,utterance_778.mp4,0.306087017199,-0.174314385751,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4943.99268874,4954.75337403,664ea0ccc_1,utterance_779.mp4,0.268617691604,0.00977262925034,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4955.96290843,4962.05228848,664ea0ccc_1,utterance_781.mp4,0.3510740303,0.132291331158,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4962.09399656,4972.77126569,664ea0ccc_1,utterance_782.mp4,0.44202636851,0.0709870797654,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4972.31247678,4978.06819218,664ea0ccc_1,utterance_783.mp4,0.429206456675,0.195750530635,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4978.44356492,4989.37108255,664ea0ccc_1,utterance_784.mp4,0.326229212674,0.0835609698041,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,4993.91726354,4995.9192515,664ea0ccc_1,utterance_786.mp4,0.700103289666,0.0487250668029,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,4996.25291617,4997.75440714,664ea0ccc_1,utterance_787.mp4,0.669623360302,0.140385115353,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,4998.00465563,5002.59254471,664ea0ccc_1,utterance_788.mp4,0.599463660718,0.526643953686,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,5002.96791745,5009.307546,664ea0ccc_1,utterance_789.mp4,0.620590960089,0.237209668346,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,5010.2668319,5011.55978246,664ea0ccc_1,utterance_790.mp4,0.508252644292,0.376949192398,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,5011.72661479,5016.56475236,664ea0ccc_1,utterance_791.mp4,0.628190162927,0.405748065098,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,5018.73357266,5020.90239295,664ea0ccc_1,utterance_792.mp4,0.588462719715,0.256897817479,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,5021.06922528,5023.78025064,664ea0ccc_1,utterance_793.mp4,0.217602739424,0,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5049.97292648,5053.68494583,664ea0ccc_1,utterance_805.mp4,0.472607593172,0.464581933323,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,5054.06031857,5056.27084695,664ea0ccc_1,utterance_806.mp4,0.525185417093,0.26071007825,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,5056.68792777,5059.4823693,664ea0ccc_1,utterance_807.mp4,0.338370210554,0,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,5059.60749355,5062.48535125,664ea0ccc_1,utterance_808.mp4,0.402070743268,0.485157807744,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5063.69488564,5067.69886156,664ea0ccc_1,utterance_809.mp4,0.509256253413,0,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5070.11793035,5073.78824162,664ea0ccc_1,utterance_811.mp4,0.102885337831,0,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5075.08119218,5078.00075795,664ea0ccc_1,utterance_812.mp4,0,0,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5088.80315133,5099.31358813,664ea0ccc_1,utterance_814.mp4,0.217979624016,-0.274480837583,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5099.02163156,5109.74060877,664ea0ccc_1,utterance_815.mp4,0.205177173333,-0.222779139811,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5109.24011178,5119.75054858,664ea0ccc_1,utterance_816.mp4,0.3086289899,-0.160212639769,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5119.458592,5129.92732072,664ea0ccc_1,utterance_817.mp4,0.241184859511,-0.144989237228,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5129.38511565,5139.85384437,664ea0ccc_1,utterance_818.mp4,0.327201469023,-0.194155270205,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,5139.31163929,5150.03061651,664ea0ccc_1,utterance_819.mp4,0.344135098035,-0.234366581214,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5149.23816294,5159.79030782,664ea0ccc_1,utterance_820.mp4,0.450792553969,-0.208854101761,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,5159.45664316,5170.09220421,664ea0ccc_1,utterance_821.mp4,0.324695760927,-0.279989130222,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5169.67512339,5173.34543465,664ea0ccc_1,utterance_822.mp4,0.241236221123,0.00316845398656,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,5176.68208126,5179.64335512,664ea0ccc_1,utterance_824.mp4,0.261698472216,-0.775459120509,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5240.91252837,5251.38125709,664ea0ccc_1,utterance_835.mp4,0.252992945035,0.249980569836,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,5250.83905202,5261.51632115,664ea0ccc_1,utterance_836.mp4,0.262799934776,0.179472780413,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,5261.05753224,5264.0188061,664ea0ccc_1,utterance_837.mp4,0.260076679556,0.0810862939826,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,5264.56101118,5275.4885288,664ea0ccc_1,utterance_838.mp4,0.307300699856,0.095446378551,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,5274.7794914,5281.07741187,664ea0ccc_1,utterance_839.mp4,0.311544146976,0.107859136123,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,5281.49449269,5286.87483534,664ea0ccc_1,utterance_840.mp4,0.352251570154,0.228540830101,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,5287.04166767,5297.51039639,664ea0ccc_1,utterance_841.mp4,0.446919954332,0.252214348752,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,5296.96819132,5307.64546045,664ea0ccc_1,utterance_842.mp4,0.450758703158,0.37107703985,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,5308.06254127,5318.82322657,664ea0ccc_1,utterance_843.mp4,0.352595935633,0.203827239413,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,5318.86493465,5324.91260662,664ea0ccc_1,utterance_844.mp4,0.260376079417,0.188687063389,5
